date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:15	15012/15012	---M-Z	200	added ('OK')	application/x-javascript	etag:%221632158317%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/live/components/core_advertising/resources/scripts/ads_expandable.js?_dc=1367479816	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ADS_EXPANDABLE666A.JS	(from )
19:15:18	6862/6862	---M-Z	200	added ('OK')	application/x-javascript	etag:%2258515053%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/live/components/core_advertising/resources/scripts/ads_page_curl.js?_dc=1367479816	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ADS_PAGE_CURL666A.JS	(from )
19:15:18	716/716	---M-Z	200	added ('OK')	application/x-javascript	etag:%221786605%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/live/components/core_advertising/resources/scripts/ads_text.js?_dc=1367479816	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ADS_TEXT666A.JS	(from )
19:15:18	178/178	---M--	200	added ('OK')	image/png	etag:%221596205%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/live/components/core_external_jquery_plugins/resources/images/place_holder.png?_dc=1368011568	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/PLACE_HOLDERB985.PNG	(from )
19:15:19	4496/4496	---M--	200	added ('OK')	image/png	etag:%2256287981%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/live/components/core_weather/resources/images/weather_icons/icons_50x50/2.png?_dc=1361960007	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/2AB24.PNG	(from )
19:15:19	220779/220779	U-----	200	untouched ('OK')	text/html	etag:4ba6dbfb0afdbb84e04a6f941ef906e2	http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html?mode=story	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_780AE942_C3EF_11E2_B2_2.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:20	194091/194091	U-----	200	untouched ('OK')	text/html	etag:272942c7f0dd6269c876d6b120cc874a	http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html?mode=image	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_780AE942_C3EF_11E2_B2_3.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:20	35651/35651	U-----	200	untouched ('OK')	text/html	etag:d94aa97b1f70be17acbe2ab89aee2b13	http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html?mode=print	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_780AE942_C3EF_11E2_B2_4.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:20	22163/22163	---M--	200	added ('OK')	image/jpeg	etag:%221731747405%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/editorial/8/f9/8f9aa146-c3f0-11e2-908b-0019bb30f31a/519e8bdad8f10.preview-300.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/519E8BDAD8F10_PREVIEW_300.JPG	(from )
19:15:20	194131/194131	U-----	200	untouched ('OK')	text/html	etag:9005fd154467029b1349c4692ca5cfe2	http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html?mode=image&photo=1	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/ARTICLE_780AE942_C3EF_11E2_B2_5.HTM	(from http://www.hngnews.com/sun_prairie_star/community/features/article_780ae942-c3ef-11e2-b29c-0019bb30f31a.html)
19:15:21	22080/22080	---M--	200	added ('OK')	image/jpeg	etag:%221731782189%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/editorial/d/77/d770e50c-c3f0-11e2-b08b-0019bb30f31a/519e8c3bb60a1.preview-300.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/519E8C3BB60A1_PREVIEW_300.JPG	(from )
19:15:21	7982/7982	---M--	200	added ('OK')	image/jpeg	etag:%2257435757%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/6/2a/62a180fb-b821-5c0e-be54-be133721511e/51488c490562f.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51488C490562F_PREVIEW_200.JPG	(from )
19:15:22	14842/14842	---M--	200	added ('OK')	image/jpeg	etag:%221633474157%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/7/ea/7eae6d19-686b-55c7-9e6e-ce9ebb87d11e/508ef8697f793.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/508EF8697F793_PREVIEW_200.JPG	(from )
